A much better looking News Night I might add as Paula Zahn sits in for Anderson and Aaron .  ||| 我 可能 会 补充 说 一下 ， 宝拉·赞恩 代班 安德森 和 亚伦 ， ＂ 新闻 之 夜 ＂ 更 漂亮 了 ．
On Sunday August twenty-eighth the day before Hurricane Katrina struck the nursing home decided to evacuate patients .  ||| 八月 二十八日 星期天 是 卡特里娜 飓风 袭击 的 前 一 天 ， 老人院 决定 撤离 病人 ．
They waited too late to make the decision .  ||| 他们 等待 太 晚 才 做出 决定 ．
Priscilla says her mother should have been transported by ambulance .  ||| 普丽西拉 说 她 的 母亲 本 应该 用 救护车 送走 ．
Instead she says her mother sat on a school bus for twelve hours to Lafayette Louisiana normally a three hour trip .  ||| 而 结果 ， 她 说 ， 她 的 母亲 乘坐 了 十二 个 小时 的 校车 去 路易斯安那州 的 拉斐特 ， 那 通常 是 三 小时 的 车程 ．
She says police told her there was no air conditioning .  ||| 她 说 警方 告诉 她 没有 空调 ．
Police declined comment .  ||| 警方 拒绝 发表 评论 ．
The owner of the nursing home Thelma Wahl was being taken to tells us by the time the bus arrived Thelma Wahl was dead .  ||| 西尔玛·瓦尔 被 送往 的 那 家 老人院 的 院主 告诉 我们 西尔玛·瓦尔 在 汽车 到达 时 已经 死 了 ．
I feel that uh the bus is what did it to her .  ||| 我 感觉 ， 嗯 ， 就 是 这 车子 要 了 她 的 命 ．
She was alive when she left that nursing home .  ||| 她 *pro* 离开 那 家 老人院 的 时候 是 活着 的 ．
but she was not alive when she got to the Lafayette area .  ||| 但是 她 *pro* 到达 拉斐特 地区 的 时候 就 ％ ｐｗ 没命 了 ．
CNN made repeated attempts to contact administrators or representatives of Huntingdon Place .  ||| 美国 有线 电视 新闻网 已经 多次 尝试 联系 汉廷顿宫 的 管理 人员 或 代表 ．
but either we could not make contact or our calls were not returned .  ||| 但是 我们 要么 联系 不 上 ， 要么 我们 的 电话 没 人 答复 ．
But staff for the Louisiana Attorney General 's office did speak to us by phone and confirmed that the matter of just what happened to Thelma Wahl when she was transported from this facility is under investigation . ||| 但是 路易斯安那州 检察总长 办公室 的 工作 人员 确实 和 我们 通 过 电话 ， 并且 确认 正在 调查 在 西尔玛·瓦尔 被 运离 这个 机构 的 路上 究竟 发生 了 什么 事情 ．
After dozens of patients died in the wake of Hurricane Katrina nursing homes have been under scrutiny .  ||| 在 数十 个 病人 于 卡特里娜 飓风 结束 后 死亡 之后 ， 各 老人院 受到 仔细 的 审视 ．
Thirty-four patients were left behind at Saint Rita 's nursing home in New Orleans when Katrina hit .  ||| 三十四 个 病人 在 卡特里娜 袭击 后 ， 被 搁在 了 新奥尔良 附近 的 圣丽塔 老人院 ．
They all died in the flood .  ||| 他们 全部 死于 洪水 ．
The owners were charged with negligent homicide .  ||| 院主们 被 指控 *PRO* 过失杀人 ．
The county coroner says he urged Saint Rita 's to move its patients .  ||| 郡 验尸官 称 他 曾 催促 圣丽塔 转移 其 病人 ．
They insisted several patients were too fragile to move .  ||| 他们 坚持 几 个 病人 太 虚弱 不 能 转移 ．
Before Hurricane Rita a busload of nursing home residents were being evacuated from Houston .  ||| 在 丽塔 飓风 之前 ， 一 车 的 老人院 住户 正 从 休斯顿 撤离 ．
but during the ride a fire from a back wheel accelerated because of oxygen canisters patients on board were using .  ||| 但 在 车行 途中 ， 后轮 起火 ， 并 由于 车上 病人 正在 用 的 的 氧气罐 而 火势 迅猛 ．
Twenty-three people died .  ||| 二十三 人 死亡 ．
Federal officials are investigating .  ||| 联邦 官员 正在 调查 ．
No charges have been filed .  ||| 未 提起 诉讼 ．
Joe Dodges executive director of the Louisiana Nursing Home Association says when it comes to evacuations elder care facilities are damned if they do and damned if they do n 't . ||| 路易斯安那州 老人院 协会 执行 董事 乔·道奇斯 声称 ， 要 说 撤离 这 件 事 ， 如果 老人 护理 机构 撤 了 就 完蛋 了 ， 而 如果 他们 不 撤 则 也 完蛋 ．
Walk a mile in our shoes that 's all I have to say because anybody who works in a nursing home will very quickly learn that these are very fragile patients . ||| 替 我们 设身处地 想 一下 ， 我 要 说 的 就 是 这些 ， 因为 任何 人 ， 任何 *T*-2 在 老人院 里 工作 的 人 将 很 快 明白 这些 是 非常 虚弱 的 病人
We did the very best we could in these situations .  ||| 我们 已 尽 了 我们 在 这些 情况 下 能 做 的 最大 努力 ．
We  've got-  ||| 我们 有 －－
Dodges says the reality is old sick patients are always in jeopardy when a hurricane strikes a dilemma made worse by massive traffic jams during pre-storm evacuations . ||| 道奇斯 说 事实 是 年老 病患 在 飓风 袭击 的 时候 总是 处于 危险 中 ， 暴风雨 前 撤离 的 大 规模 交通 阻塞 则 使 这 一 困境 更加 槽糕 ．
I mean if they  're on a bus for nine or twelve hours there 's a good chance someone 's going to die unfortunately .  ||| 我 的 意思 是 如果 他们 在 一 辆 公车 上 待 九 或 十二 小时 的话 ， 很 有 可能 会 有 人 不幸 死亡 ．
Certainly it 's a very very difficult question to answer should I evacuate?  ||| 当然 ， 我 该 不 该 撤离 ， 这 是 一 个 *T*-1 非常 非常 难 回答 的 问题 ．
Jeff Meitrod and Steve Riddyah write for the Times Picayune New Orleans  ' daily newspaper .  ||| 杰夫·默特罗特 和 史蒂夫·里迪亚 为 新奥尔良 的 日报 皮卡云 时报 的 撰稿人 ．
They say nursing homes had to make tough calls .  ||| 他们 说 老人院 不得不 做出 艰难 的 决定 ．
But last spring in a series of stories called State of Neglect they reported that Louisiana 's nursing homes are often poorly run and poorly regulated . ||| 但 去年 春天 ， 在 *T*-1 题为 ＂ 无 人 管理 状态 ＂ 的 系列 报道 中 ， 他们 报道 了 路易斯安那州 的 老人院 通常 经营 不 善 而且 管制 不 严 ．
Nursing homes that kill residents nursing homes that um seriously injure patients um because of bad care .  ||| 老人院 致使 病人 死亡 ， 老人院 ， 嗯 ， 因 护理 恶劣 ， 嗯 ， 严重 伤害 病人 ．
uh and the state does n 't really do very much about it .  ||| 呃 ， 而 州 政府 并没有 真正 地 就 这 方面 好好 地 处理 ．
and so nursing home owners know that in a lot of cases it 's less expensive to break the rules and to hurt people than it is to provide the level of care that- ||| 而且 老人院 的 院主 知道 在 很多 情况 下 ， 违反 制度 ， 伤害 人 要 比 提供 住户 及 其 家人 所 期望 的 护理 水平 更 省钱 ．
Huntington Place was criticized in the articles and has had several law suits brought against it .  ||| 汉廷顿宫 在 文章 中 受到 批评 ， 并且 已 有 几 起 针对 它 的 法律 诉讼 ．
but it had a good inspection record .  ||| 但是 它 的 检查 记录 不 坏 ．
Priscilla Scott says she is trying to contact the nursing home owners but has n 't been able to find them .  ||| 普丽西拉·斯科特 说 她 正 试图 联系 老人院 的 院主 ， 但 还 未 能 找到 他们 ．
She feels even if they had to make a tough call they owe her a better explanation as to why her mother died .  ||| 她 感到 即使 他们 不得不 做 一 个 艰难 的 决定 ， 对 她 母亲 为何 死 了 ， 他们 还是 欠 她 一 个 更 好 的 解释 ．
Keith Oppenheim CNN New Orleans .  ||| 基思·奥本海姆 ， 美国 有线 电视 新闻网 ， 新奥尔良 ．
It still is n 't clear why Huntington evacuated Thelma Wahl by bus rather than by ambulance .  ||| 现在 仍然 不 清楚 为什么 汉廷顿 撤离 西尔玛·瓦尔 用 公共 汽车 而 不 是 用 救护车 ．
but officials have said there were not enough ambulances to take care of everyone in the region .  ||| 但是 官员们 声称 没有 足够 的 救护车 来 照顾 到 地区 内 的 每 一 个 人 ．
Tomorrow night I will have a special report on a struggle that affects more than ten million Americans including one million men the struggle with eating disorders anorexia and bulimia . ||| 明晚 我 将 专题 报道 一 个 *T*-1 影响 着 一千万 以上 美国人 的 挣扎 ， 包括 一百万 男人 ， 这 就 是 与 饮食 失调 、 厌食症 和 暴食呕吐症 的 斗争 ．
As I just said it 's not just women and girls who are affected .  ||| 就 像 我 刚 说 的 ， 这 不仅仅 影响 女人 和 女孩子 ．
Men too struggle with these disorders .  ||| 男人 也 与 这些 失调 进行 斗争 ．
and I interviewed one of the nation 's top jockies Shane Sellers about the battle he waged everyday to control his weight . ||| 而且 我 采访 了 全 国 顶尖 骑师 之一 ， 夏恩·塞勒斯 ， 谈谈 他 每天 控制 体重 所 进行 的 斗争 ．
In the morning I  'd get up and take a diet pill um drink a cup of coffee um and then head out to the race track and-  ||| 早晨 我 起床 然后 吃 一 片 ， 一片 减肥 药丸 ， 嗯 ， 喝 一 杯 咖啡 ， 并且 ， 嗯 ， 然后 走向 赛道 而且 －－
With no food in your stomach .  ||| 在 你 的 胃 里 一点 都 没有 食物 ？
No food in my stomach no .  ||| 在 我 胃 里 没有 一 点 食物 ， 没有 ．
And um you know you go and see the trainers and work your horses in the morning that you have to work .  ||| 那么 ， 嗯 ， 你 知道 ， 你 会 去 见 你 的 教练 ， 并且 早上 为 你 的 马 做 些 *pro* 该 做 的 训练 工作 ．
Um by ten o 'clock you  're finished uh-  ||| 嗯 ， 十点钟 前 你 干完 了 ， 呃 ， 我 ， 我 去 －－
Were you hungry at this point?  ||| 你 在 这个 时候 饿 吗 ？
Oh I 'm starving you know .  ||| 噢 ， 我 快 饿死 了 ， 你 知道 的 ．
I mean I went to bed with nothing in my stomach either .  ||| 我 意思 是 我 上床 时 也 是 空腹 的 ．
Maybe you know just a piece of ham or s--  ||| 可能 只 有 一 点 ， 你 知道 ， 只 是 一 片 火腿 或者 ％ ｐｗ －－
You know just grab something to put in my stomach before I went to bed and head to the track and maybe lay down for an hour and then uh head to the hotbox for a couple hours four or five pounds of water . ||| 你 知道 在 我 上床 前 只是 胡乱 吃 点 东西 ， 呃 ， 然后 到 ， 到 赛道 ， 可能 会 躺 一 小时 ， 然后 呢 ， 直 奔 热 匣子 ， 呃 ， 待 ， 待上 两 小时 （ （ 并 淌掉 ） ） 四 或 五
The hotbox is a sauna a fixture in almost every jockey locker room .  ||| 热 匣子 就 是 桑拿 浴室 ， 一 个 几乎 在 每 个 骑师 更衣室 都 有 的 设备 ．
The hotbox sweatbox .  ||| 热 匣子 ， 汗 匣子 ．
Sellers would often spend two hours inside pooling or sweating off extra pounds .  ||| 塞勒斯 经常 花 两 个 小时 在 里面 发汗 ， 或者 出汗 来 多 减掉 几 磅 ．
And are you miserable the whole time you  're in there?  ||| 那么 你 在 那里 整个 时间 都 很 痛苦 吗 ？
Oh it 's horrible .  ||| 噢 ， 太 可怕 了 ．
You have to be very weak .  ||| 你 肯定 非常 虚弱 ．
Weak .  ||| 虚弱 ，
Ca n 't have nothing .  ||| 你 什么 都 没有 ．
Yeah you  're already dehydrated you know?  ||| ％ ｐ ｗ 你 已经 ％ ｐｗ 脱水 了 ， 你 知道 的 ．
So for more than twenty years you went through this process of basically not eating anything during the day sitting in the sauna a couple hours a day sweating two or three pounds off getting back on your horses training and maybe maybe ||| 那么 在 二十多 年 的 时间 里 ， 你 就 是 这么 过 的 ， 白天 基本 不 吃 任何 东西 ， 每天 坐在 桑拿 浴室 里 两 个 小时 ， 挥汗 减轻 两 或 三 磅 ， 回到 你 的 马 上 ， 训练 并且 可能
and that 's all you had to sustain you .  ||| 那 就 是 所有 你 用 来 支撑 你 的 东西 ？
If I did eat anything sometime , when at my worst three or five to six seven times a day I was heaving .  ||| 如果 我 确实 吃 了 任何 东西 ， 有时候 ， 在 我 最 糟糕 的 时候 ， 我 每天 呕吐 三 次 或 ％ ｐ ｗ 五 次 到 六 、 七 次 ．
Jockies call it heaving or flipping .  ||| 骑师们 称 之 为 呕吐 或 倒胃 ．
doctors would call it bulimia .  ||| 大部分 医生 称 之 为 暴食呕吐症 ．
Overcome by hunger pains Sellers would eat massive amounts of food and then throw it up to make weight .  ||| 受 不 了 饥饿 的 痛苦 时 ， 塞勒斯 会 吃 大量 的 食物 ， 然后 呕吐 以 保持 体重 ．
He says a tour of a jockey locker room shows you just how easy and accepted it was .  ||| 他 说 去 骑师 更衣室 走 一 圈 你 就 知道 这 法子 多 简单 且 已 被 人 接受 ．
These are regular toilets .  ||| 这些 是 正规 的 马桶 ．
and this is what they call a heaving .  ||| 而 这 就 是 他们 所 说 的 呕吐处 ．
this is where they heave .  ||| 这里 是 他们 呕吐 的 地方 ．
You know it 's a much different type of commode .  ||| 你 知道 ， 这 是 一 个 ， 这 是 一 个 完全 不同 类型 的 马桶 ．
I do n 't know if it was especially made for that purpose .  ||| 我 不 知道 这 不 是 ， 我 不 知道 是否 它 是 为了 ， 为了 那个 目的 特别 制造 的 ．
but it 's sure not the same as the other .  ||| 但是 它 是 ， 它 肯定 和 另外 的 不 相同 ．
and that 's what we used it for .  ||| 而 我们 用 它 来 ．．．．．．
Is it true that some of you got so efficient at flipping that you could actually do it without putting your finger down your throat . ||| 你们 中 的 一些 人 倒胃 倒 得 效率 很 高 ， 你们 实际上 都 不 需要 用 指头 抠 喉咙 就 能 做 了 ， 是 真的 吗 ？
I was one .  ||| 我 就 是 其中 一 个 ．
Jockey Shane Sellers just one of the many people you  'll meet tomorrow night in Walking the Thin Line .  ||| 夏恩·塞勒斯 骑师 ， 他 只 是 你 明晚 在 ＂ 瘦身 如履薄冰 ＂ 节目 里 将要 见到 的 众多 人 中 的 一 个 ．
It is a special edition of Paula Zahn Now that gets underway at eight pm eastern .  ||| 它 是 ＂ 宝拉·赞恩 现在 播报 ＂ 的 一 个 特辑 ， 东部 下午 八点 开始 ．
Still to come on News Night tonight the Senate shuts down the doors clears the gallery .  ||| 接下来 今晚 的 新闻 之 夜 内容 是 ， 参议院 关门 清场 ．
Was today 's rare closed session needed to gaurd national secrets .  ||| 今天 罕见 的 闭门 会议 是 为了 要 保护 国家 机密 吗 ？
or was it a political forum .  ||| 或者 说 是 一 个 政治 手法 呢 ？
And the president wants billions to help fight a possible bird flu pandemic .  ||| 而且 总统 需要 几十亿 来 帮助 *PRO* 对付 一 个 *T*-1 可能 发生 的 禽流感 大 流行 ．
Sounds like a lot of money .  ||| 听起来 像 一 大 笔 钱 ．
but will it actually be enough?  ||| 但是 这 事实上 足够 吗 ？
Also tonight rap star Fifty Cent may be at the top of the charts .  ||| 另外 ， 今晚 饶舌 歌星 ＂ 五 角 ＂ 虽然 会 在 排行榜 的 第一 名 ，
but one LA neighborhood is n 't buying it .  ||| 但是 洛杉矶 的 一 个 社区 可 不 会 买 它 的 账 ．
We ca n 't say how those who will be voting on Samuel Alito 's nomination to Supreme Court feel about him .  ||| 我们 说 不 上来 那些 *T*-1 将 为 塞缪尔·阿利托 作为 最高 法院 提名人 投票 的 人 对 他 的 感觉 如何 ，
but we can say something about how you feel tonight .  ||| 但是 我们 ％ ｐｗ ％ ｐｗ 我们 今晚 可以 说 一些 *T*-1 你们 感觉 如何 的 事情 ．
Here are the results of the CNN USA Today Gallup poll released just minutes ago of those asked about the president 's choice Judge Alito to succeed Justice Sandra Day O 'Connor . ||| 这些 是 *pro* 仅仅 几 分钟 之前 发布 的 美国 有线 电视 新闻网 今日 美国 报 盖洛普 民意 测验 的 结果 ， *pro* 询问 的 是 人们 对 总统 选择 阿利托 法官
Seventeen percent said he 's an excellent choice .  ||| 百分之十七 说 他 是 一 个 极佳 选择 ．
twenty-six percent called him a good choice .  ||| 百分之二十六 称 他 是 一 个 好 选择 ．
twenty-two percent rated him only fair .  ||| 百分之二十二 对 他 的 评价 仅仅 一般 ．
seventeen percent thought he was a poor choice .  ||| 百分之十七 觉得 他 是 一 个 （ （ 高位 ） ） 选择 ．
Questions about the facts or what were presented as facts that led the United States into the war in Iraq spilled into open warfare today on the Senate floor . ||| *pro* 对 *T*-1 使 美国 卷入 伊拉克 的 战争 的 事实 或 *T*-2 充当 的 事实 进行 的 质疑 今天 已 在 参议院 议员席 上 展开 了 公开 的 论战 ．
Democrats forced the Senate into a rare closed door session .  ||| 民主党 强迫 参议院 召开 罕见 的 闭门 会议 ．
Republican leader Bill Frist said the Senate was hijacked .  ||| 共和党 领导人 比尔·福瑞斯特 称 参议院 被 劫持 了 ．
CNN 's Ed Henry was there .  ||| 美国 有线 电视 新闻网 的 艾德·亨利 在 那里 ．
A Democratic sneak attack that sent shock waves through the Senate .  ||| 民主党 偷袭 带来 了 整个 参议院 的 冲击波 ．
Mr . President enough time has gone by .  ||| 主席 先生 ， 已经 过 了 足够 时间 了 ．
I demand on behalf of the American people that we understand why these investigations are n 't being conducted .  ||| 我 代表 美国 人民 要求 ， 必须 给 我们 说 清楚 为什么 没有 进行 这些 调查 ．
Democratic leader Harry Reed accused Republicans of failing to probe allegations the White House manipulated intelligence to justify the war in Iraq . ||| 民主党 领导人 哈里·里德 指控 共和党人 没有 调查 有关 白宫 操纵 情报 为 伊拉克 战争 制造 理由 的 指控 ．
And in accordance with rule twenty-one I now move that Senate go into closed session .  ||| 那么 根据 第二十一 条 ， 我 现在 动议 参议院 召开 闭门 会议 ．
President I second the motion .  ||| 议长 ， 我 赞成 这个 动议 ．
An easy but rare maneuver with extraordinary consequences .  ||| 此 举 简单 但是 罕见 ， 有 着 特别 的 后果 ．
The Senate chamber was locked down , television cameras shut off , so law makers could go into secret session to debate .  ||| 参议院 大厅 紧锁 ， 电视 镜头 关闭 ， 所以 立法者们 可以 举行 秘密 会议 进行 辩论 ．
Republican leader Bill Frist was enraged .  ||| 共和党 领导人 比尔·福瑞斯特 怒气冲天 ．
Not with the previous Democratic leader or the current Democratic leader have ever I been slapped in the face with such an affront to the leadership of this grand institution . ||| 前任 民主党 领导人 ， 或 ， 或者 现任 民主党 领导人 ， 还 从来 没有 对 本 辉煌 机构 领导 如此 侮辱 ， 简直 是 扇 我 耳光 ．
There has been at least consideration for the other side of the aisle before a stunt .  ||| 在 出招 前 ， 至少 有 考虑 一下 座位 另 一 排 人 ．
and this is a pure stunt .  ||| 而 这 是 一 个 纯粹 的 花招 ．
Reed refused to back down demanding the Republican led intelligence committee finish a long awaited report on whether the Bush administration twisted intelligence . ||| 里德 拒绝 退让 ， 要求 共和党 领导 的 情报 委员会 完成 一 份 *pro* 等待 已 久 的 关于 布什 政府 是否 扭曲 情报 的 报告 ．
This investigation has been stymied stopped , obstructions thrown up every step of the way .  ||| 这 项 调查 曾 受阻 ， 被 停止 ， 每 进行 一 步 都 受到 障碍 ．
That 's the real slap in the face .  ||| 那 才 叫 被 扇 了 一 记 耳光 呢 ．
that 's the slap in the face .  ||| 那 才 是 一 记 耳光 ．
And today the American people are going to see a little bit of light .  ||| 而 今天 美国 人民 将 看到 一丝 真相 ．
What 's really going on is Democrats feel emboldened by the indictment of Vice President Cheney 's former chief of staff believing this is their chance to issue a broader indictment of the Bush administration . ||| *T*-1 正在 发生 的 是 民主党 由于 副 总统 切尼 的 前 办公室 主任 被 起诉 而 感到 振奋 ， 相信 这 是 他们 更 广泛 地 控诉 布什 政府 的 机会 ．
We have lost over two thousand of our best and bravest .  ||| 我们 已经 失去 了 我们 最 好 和 最 勇敢 的 两千多 个 人 ．
over fifteen thousand have been seriously wounded .  ||| 一万五千多 人 受 了 重伤 ．
We are spending more than six million dollars a month with no end in sight .  ||| 我们 每 个 月 花费 超过 六十亿 美元 且 看上去 遥遥无期 ．
and this Republican led Senate intelligence committee refuses to even ask the hard questions about the misinformation-  ||| 而 这个 共和党 领导 的 参议院 情报 委员会 却 甚至 拒绝 提出 有关 信息 失误 这个 难题 ． ．．．．．
Republicans insist they  're completing the investigation .  ||| 共和党 坚持 说 他们 正在 完成 这 项 调查 ．
and this is just a distraction .  ||| 而 这 只 能 分散 注意力 ．
This is purely political .  ||| 这 纯粹 是 政治 ．
This is settling an old political score .  ||| 这 是 在 算 ， 算 一 个 政治 老账 ．
Democrats say they also want to signal they  're ready to stand up to the Republican majority and may even filibuster the president 's latest Supreme Court pick Samuel Alito a move that would make these events seem like the opening fireworks ||| 民主党 声称 他们 也 要 发出 信号 ， 说 他们 已经 准备 对抗 共和党 多数 ， 甚至 可能 阻挠 通过 总统 最 新 的 最高 法院 候选人 塞缪尔·阿利托 ， 此 举 会 使 这些 事件
Ed Henry CNN Capitol Hill .  ||| 艾德·亨利 ， 美国 有线 电视 新闻网 ， 国会山 ．
So do you think we just saw the outlines to what the midterm election battlelines might look like?  ||| 所以 你 觉得 我们 刚才 看到 的 就 是 中期 选举 战线 *T*-2 可能 的 大概 样子 吗 ？
A debate that 's likely to rage on for many many months to come .  ||| 一 场 *T*-1 可能 在 未来 的 许多 许多 个 月 里 激烈 地 持续 下去 的 争论 ．
Turning our attention now to something that has a lot of folks concerned .  ||| 现在 我们 再 来 关注 一些 许多 老百姓 担忧 的 事情 ．
You  've been hearing an awful lot about avian or bird flu .  ||| 你们 已经 听说 了 一 大 堆 的 关于 鸟类 或 禽流感 的 事情 ．
The most common and deadly form has already spread in birds from South Asia to Europe .  ||| 最 常见 和 致命 的 形式 已经 在 鸟类 身上 从 南亚 散布 到 了 欧洲 ．
And now there is real concern that the virus could mutate and become devastating to humans .  ||| 而 现在 真正 的 担忧 是 这 病毒 可能 会 变异 而 变得 对 人类 具有 毁灭性 ．
In fact some health experts say it 's just a matter of time .  ||| 事实上 ， 一些 卫生 专家 称 这 只 是 个 时间 问题 ．
Today President Bush unveiled a seven point one billion dollar plan to prepare for a possible flu pandemic .  ||| 今天 ， 布什 总统 公布 了 一 个 七十一亿 美元 的 计划 以 防范 *T*-1 可能 的 流感 大 流行 ．
Now much of that money would go toward stockpiling enough vaccine to protect twenty million healthcare workers and other first responders speeding up production of vaccines and buying the anti-viral drugs Tamoflu and Rolenzo which in some ||| 那么 ， 大部分 钱 将 用 于 储备 足够 的 疫苗 以 保护 两千万 医护 人员 和 其他 急救 人员 ， 加速 疫苗 的 生产 并且 购买 *T*-1 在 一些 情况 下 能 预防 流感 传染 的
And we now turn to senior medical correspondent Dr . Sanjay Gupto who has just gotten back from South Asia where bird flu has in the past two years killed at least sixty-two people about half of those who were struck with it . ||| 那么 我们 现在 转到 资深 医学 记者 桑贾伊·古普塔 博士 ， 他 刚 从 南亚 回来 ， 那里 禽流感 在 过去 的 两 年 里 致死 了 至少 六十二 人 ， 大约 相当于 一半 *T*-1 受 感染 的 人 ．
Hundreds of millions of birds around the world have been destroyed to try to contain the disease .  ||| 世界 各 地 *T*-1 数亿计 的 鸟 已经 被 杀死 以 试图 控制 这个 疾病 ．
And Dr . Gupto now just joins us from the Emory University hospital in Atlanta .  ||| 那么 古普塔 博士 现在 刚刚 从 亚特兰大 的 艾莫雷 大学 医院 加入 了 我们 ．
Always good to see you doctor .  ||| 总是 高兴 见到 你 ， 博士 ．
So-  ||| 那么 －－
Thanks .  ||| 谢谢 ．
I know you  've had a chance to study the plan the president put forth today .  ||| 我 知道 你 已经 有 机会 研究 了 一下 今天 总统 提出 的 这个 ， 这个 计划 ．
Does it go far enough in your estimation?  ||| 根据 你 的 估计 它 足够 吗 ？
You know what 's sort of interesting Paula .  ||| 你 知道 什么 挺 有趣 的 吗 ， 宝拉 ．
on one hand it is remarkable that the president is devoting as much time and as much money uh all towards a disease that does n 't exist yet . ||| 一方面 总统 在 一 个 *T*-1 尚未 存在 的 疾病 上 正在 投入 许多 时间 和 许多 金钱 ， 呃 ， 这 是 ， 这 是 令人瞩目 的 ．
Pandemic flu does n 't exist yet .  ||| 流感 大 流行 尚未 存在 ．
But a lot of people are talking about it .  ||| 但是 许多 人 正在 讨论 它 ．
and I think that 's remarkable to a lot of people eh who are citizens and a lot of people in the public health community as well . ||| 而 我 认为 那 对于 许多 人 来说 是 令人瞩目 的 ， 这些 人 ， 呃 ， 是 普通 公民 而且 许多 人 也 属于 在 公共 卫生 团体 ．
On the other hand to be able to outline and do the thing that were talked about today to basically completely revamp the public health system so that local officials can talk to state officials that can talk to federal officials to be able ||| 另一方面 ， 有 能力 概括 并且 做出 今天 大家 在 谈论 的 事情 ， 基本上 完全 重整 公共 医疗 制度 使 当地 官员 可以 和 州政府 官员 沟通 ， 州政府 官员
The other thing Paula really important is that they talk a lot about the fact that we  're a lot better at taking care of patients now than we were in nineteen eighteen , we have a lot of ICUs a lot of ICUs in the hospital behind me that can ||| 另 一 件 事 ， 宝拉 ， 确实 重要 ， 就 是 他们 对 这 一 事实 谈 了 许多 ， 就 是 我们 的 ， 我们 现在 比起 我们 在 １９１８年 时 ， 已 能 更 好 地 照料 病人 ， 我们 有 许多 重症 监护室 ， 许多
The problem though at any given time eighty to ninety percent of those ICU rooms are full so we just do n 't have the surge capacity and that 's going to cost lots and lots of money to create a health system where we can take care not only ||| 但是 问题 是 ， 在 任何 给定 的 时间 ， 百分之八十 到 九十 的 那些 重症 监护室 是 满 的 ， 所以 我们 并 没有 超负载 的 能力 ， 并且 建立 一 个 医疗 系统 以 使 我们
Uh let 's talk about the other problem of the plan where the president wants to spend a billion dollars to stockpile antiviral medicine like Tamaflu and Rolenza . ||| 呃 ， 让 我们 来 讨论 一下 计划 的 另 一 个 问题 ， 总统 将 花费 ， 呃 ， 或 希望 花费 十亿 美元 来 库存 诸如 特敏福 和 罗伦佐 的 *T*-1 抗
Do we even know if these two medications are going to be effective against a strain that has n 't even presented itself?  ||| 我们 难道 知道 这 两 种 药物 将 有效 对付 一 个 *T*-1 甚至 尚未 出现 的 病毒 种类 吗 ？
here 's the important thing about that .  ||| 这 ， 这 是 有关 那 点 的 重要 的 事情 ．
We do n 't know for sure .  ||| 我们 不 能 确定 ．
A lot of people focusing a lot of energy on Tamaflu and Rolenza .  ||| 许多 人 把 大量 精力 集中 在 特敏福 和 罗伦佐 上 ．
These are antiviral drugs .  ||| 这些 是 *T*-1 抗 病毒 药物 ．
they are not vaccines .  ||| 它们 不 是 疫苗 ．
They are antiviral drugs uh designed to basically shorten uh how bad the flu might effect you uh try to lessen its impact . ||| 它们 是 *T*-1 抗 病毒 药物 ， 呃 ， 目的 是 基本上 缩短 ， 呃 ， 流感 可能 对 你 的 严重 影响 ， 呃 ， 试图 减少 它 的 影响 ．
But we only know that it might work because of laboratory studies and animal studies uh uh in particular .  ||| 但是 我们 知道 它 可能 有效 ， 仅仅 是 因为 实验室 研究 ， 呃 ， 呃 ， 具体 说 是 动物 研究 ．
The way to really study it would be to knowingly expose people to bird flu .  ||| *pro* 真正 研究 它 的 方式 就 得 有意 让 人 接触 禽流感 ．
and nobody will actually ever do that study for obvious reasons .  ||| 那 没 人 将 真正 地 去 做 这样 的 研究 ， 理由 很 明显 ．
So it 's just theoretical really for the most part that those will work Paula .  ||| 所有 那些 药 将 大部分 有 效果 ， 它 其实 仅仅 是 理论 上 的 ， 宝拉 ．
Dr . Sanjay Gupto thanks for the update .  ||| 桑贾伊·古普塔 博士 ， 谢谢 这 一 最新 消息 ．
By the way are you catching a cold?  ||| 顺便 问 一下 ， 你 感冒 了 吗 ？
A a little bit .  ||| 噢 ， 只 有 一点点 ．
You know I just got back .  ||| 你 知道 我 刚 回来 ．
and the ninteen hour plane ride .  ||| 而且 是 十九 个 小时 的 航班 行程 ．
Not bird flu though .  ||| 但 不 是 禽流感 ．
I can assure you that Paula .  ||| 我 可以 向 你 保证 那个 ， 宝拉 ．
Chicken soup .  ||| 鸡 汤 ．
That 's right .  ||| 对 ．
Just what the doctor ordered .  ||| 正 是 医生 吩咐 的 ．
Works all the time .  ||| 一直 都 有效 ．
Yeah right .  ||| 对 ， 是 的 ．
I made a free house call for you doctor .  ||| 我 给 你 免费 出 了 一 趟 诊 哦 ， 医生 ．
Coming up on News Night Tonight , cooking a turkey is fine .  ||| *T*-1 接下来 在 今晚 新闻 之 夜 的 是 ， 烹调 火鸡 不错 ．
appearing in one is n 't .  ||| 在 一 档 *T*-1 不 成功 的 节目 里 出场 可 不 好 ．
Will her Nielson do to Martha Stewart what her prison time did n 't?  ||| 如果 服刑 没有 影响 玛莎·斯图尔特 ， 那 她 的 尼尔森 评级 是否 会 对 她 有 影响 呢 ？
